id,sample_id,fertility_score,ph_score,organic_matter_score,nutrient_score,physical_property_score,comprehensive_grade,limiting_factors,improvement_suggestions,assessment_date,assessor,created_at
3944,3944,80.86,88.05,68.09,78.88,89.81,良,有机质含量偏低,轮作倒茬，维护土壤生态平衡,2024-04-22,王研究员,2024-06-18 20:10:11
3945,3945,60.96,86.13,72.93,76.56,78.46,良,无明显限制因子,深耕松土，改善土壤结构,2023-09-29,张教授,2022-11-17 12:28:15
3946,3946,83.07,71.76,68.92,75.67,89.78,良,pH值偏离适宜范围; 有机质含量偏低,轮作倒茬，维护土壤生态平衡,2022-12-16,张教授,2022-11-16 01:23:57
3947,3947,61.49,82.01,68.57,83.15,83.37,良,有机质含量偏低,合理施用石灰，调节土壤pH值,2023-09-13,赵工程师,2023-11-04 10:43:52
3948,3948,60.75,76.16,74.81,77.85,81.54,中,无明显限制因子,科学施肥，平衡土壤养分,2023-05-12,李专家,2022-12-19 03:20:19
3949,3949,65.05,83.84,66.42,79.66,84.37,良,有机质含量偏低,合理施用石灰，调节土壤pH值,2023-04-01,李专家,2024-05-28 03:22:12
3950,3950,93.29,89.54,69.17,81.07,87.94,良,有机质含量偏低,科学施肥，平衡土壤养分,2022-06-27,李专家,2023-02-03 03:49:11
3951,3951,70.71,85.97,80.9,78.15,90.27,良,无明显限制因子,轮作倒茬，维护土壤生态平衡,2023-05-06,王研究员,2023-09-10 14:35:28
3952,3952,85.68,70.8,77.17,70.45,77.82,良,pH值偏离适宜范围; 养分不平衡,深耕松土，改善土壤结构,2024-08-27,张教授,2025-02-17 06:53:16
3953,3953,62.8,74.21,77.5,81.73,76.39,中,pH值偏离适宜范围,轮作倒茬，维护土壤生态平衡,2025-03-20,赵工程师,2024-09-25 10:22:12
3954,3954,70.14,80.14,83.41,79.89,89.14,良,无明显限制因子,合理施用石灰，调节土壤pH值,2022-11-14,陈博士,2024-02-21 23:16:32
3955,3955,89.36,76.2,77.08,72.08,76.49,良,养分不平衡,增施有机肥，提高土壤有机质含量,2024-06-26,陈博士,2025-01-03 13:55:18
3956,3956,74.56,71.15,80.57,80.83,90.75,良,pH值偏离适宜范围,增施有机肥，提高土壤有机质含量,2022-09-07,赵工程师,2022-12-26 16:52:41
3957,3957,79.54,70.29,66.21,78.25,79.74,中,pH值偏离适宜范围; 有机质含量偏低,科学施肥，平衡土壤养分,2022-08-03,李专家,2024-04-05 20:15:56
3958,3958,63.28,81.56,76.11,80.0,75.8,良,无明显限制因子,增施有机肥，提高土壤有机质含量,2024-01-18,赵工程师,2025-02-06 08:47:24
3959,3959,94.23,84.44,68.01,85.35,88.65,良,有机质含量偏低,深耕松土，改善土壤结构,2023-10-29,张教授,2023-12-02 23:01:58
3960,3960,61.29,85.49,65.91,84.58,77.74,良,有机质含量偏低,合理施用石灰，调节土壤pH值,2025-05-23,陈博士,2024-06-04 18:30:02
3961,3961,88.94,81.83,75.69,75.44,76.94,良,无明显限制因子,轮作倒茬，维护土壤生态平衡,2024-07-18,赵工程师,2022-08-19 18:11:52
3962,3962,85.73,81.32,68.75,84.66,87.52,良,有机质含量偏低,合理施用石灰，调节土壤pH值,2024-10-27,王研究员,2024-04-12 04:11:30
3963,3963,94.11,86.08,79.34,70.4,91.29,良,养分不平衡,合理施用石灰，调节土壤pH值,2024-08-02,张教授,2024-11-08 09:45:38
3964,3964,68.48,85.97,81.91,74.06,75.06,良,养分不平衡,增施有机肥，提高土壤有机质含量,2025-05-09,张教授,2022-11-04 11:52:18
3965,3965,81.01,76.48,83.27,71.42,86.04,良,养分不平衡,深耕松土，改善土壤结构,2023-03-17,陈博士,2025-06-10 00:35:41
3966,3966,79.06,88.62,69.31,77.19,89.76,良,有机质含量偏低,增施有机肥，提高土壤有机质含量,2024-05-29,李专家,2022-06-21 22:01:49
3967,3967,85.18,74.83,76.67,70.52,91.25,良,pH值偏离适宜范围; 养分不平衡,深耕松土，改善土壤结构,2023-05-14,李专家,2023-06-24 00:51:52
3968,3968,93.97,83.28,66.04,71.01,75.26,良,有机质含量偏低; 养分不平衡,科学施肥，平衡土壤养分,2022-09-03,赵工程师,2023-01-14 10:03:57
3969,3969,85.75,72.66,82.65,78.22,85.58,良,pH值偏离适宜范围,科学施肥，平衡土壤养分,2024-08-13,王研究员,2023-12-28 16:18:25
3970,3970,93.08,73.18,71.87,75.04,85.2,良,pH值偏离适宜范围,合理施用石灰，调节土壤pH值,2022-11-29,王研究员,2023-06-21 12:03:02
3971,3971,79.81,85.84,82.38,81.62,78.21,良,无明显限制因子,增施有机肥，提高土壤有机质含量,2024-12-12,赵工程师,2025-05-20 11:37:43
3972,3972,93.63,70.68,80.63,77.99,91.31,良,pH值偏离适宜范围,深耕松土，改善土壤结构,2024-01-17,张教授,2024-11-12 12:09:16
3973,3973,62.69,72.14,75.89,76.01,90.35,良,pH值偏离适宜范围,深耕松土，改善土壤结构,2025-05-19,陈博士,2024-08-26 10:41:23
3974,3974,68.43,88.49,78.89,81.7,83.39,良,无明显限制因子,增施有机肥，提高土壤有机质含量,2023-01-07,陈博士,2025-05-20 16:57:44
3975,3975,83.13,79.89,73.99,77.73,87.23,良,无明显限制因子,深耕松土，改善土壤结构,2022-12-16,陈博士,2023-06-17 03:43:03
3976,3976,66.17,87.76,84.73,82.06,81.44,良,无明显限制因子,轮作倒茬，维护土壤生态平衡,2024-01-11,赵工程师,2022-09-21 09:35:32
3977,3977,69.32,70.42,75.43,86.63,87.53,良,pH值偏离适宜范围,深耕松土，改善土壤结构,2023-10-01,李专家,2025-01-24 22:55:50
3978,3978,81.22,83.97,80.48,83.32,87.1,良,无明显限制因子,科学施肥，平衡土壤养分,2023-11-08,赵工程师,2023-09-21 02:56:13
3979,3979,73.48,84.48,70.45,75.52,75.99,良,无明显限制因子,轮作倒茬，维护土壤生态平衡,2023-11-12,王研究员,2022-07-30 23:27:34
3980,3980,81.68,87.41,72.73,72.46,81.62,良,养分不平衡,轮作倒茬，维护土壤生态平衡,2023-11-15,王研究员,2024-12-28 06:15:02
3981,3981,84.07,85.18,77.36,78.23,80.06,良,无明显限制因子,合理施用石灰，调节土壤pH值,2025-01-21,赵工程师,2025-03-31 13:59:55
3982,3982,67.08,76.64,66.69,80.76,90.24,良,有机质含量偏低,深耕松土，改善土壤结构,2025-04-06,王研究员,2023-07-04 21:20:07
3983,3983,85.29,70.84,75.3,71.61,77.94,良,pH值偏离适宜范围; 养分不平衡,合理施用石灰，调节土壤pH值,2022-10-05,赵工程师,2024-05-14 03:08:33
3984,3984,92.7,78.28,76.71,86.05,81.37,良,无明显限制因子,科学施肥，平衡土壤养分,2023-11-07,张教授,2022-06-26 07:47:22
3985,3985,79.74,81.48,76.46,75.55,82.28,良,无明显限制因子,合理施用石灰，调节土壤pH值,2025-06-01,赵工程师,2023-11-03 12:02:14
3986,3986,76.15,82.72,75.22,86.27,84.27,良,无明显限制因子,深耕松土，改善土壤结构,2023-09-17,张教授,2024-01-26 01:12:06
3987,3987,89.91,74.27,69.46,71.58,86.09,良,pH值偏离适宜范围; 有机质含量偏低; 养分不平衡,轮作倒茬，维护土壤生态平衡,2025-01-14,张教授,2023-08-25 11:36:58
3988,3988,63.53,84.91,66.44,73.2,84.26,中,有机质含量偏低; 养分不平衡,合理施用石灰，调节土壤pH值,2024-08-09,张教授,2023-10-07 00:33:29
3989,3989,88.85,81.78,71.84,83.73,79.79,良,无明显限制因子,轮作倒茬，维护土壤生态平衡,2024-02-03,李专家,2023-07-06 09:28:20
3990,3990,77.6,72.6,83.17,78.25,89.01,良,pH值偏离适宜范围,合理施用石灰，调节土壤pH值,2022-10-02,张教授,2024-12-22 21:41:34
3991,3991,63.13,72.63,70.87,82.91,88.31,良,pH值偏离适宜范围,合理施用石灰，调节土壤pH值,2025-02-10,李专家,2025-03-04 06:52:57
3992,3992,89.58,82.23,66.25,70.13,80.47,良,有机质含量偏低; 养分不平衡,轮作倒茬，维护土壤生态平衡,2025-04-23,王研究员,2024-05-30 19:59:10
3993,3993,70.23,76.27,76.41,84.53,86.21,良,无明显限制因子,合理施用石灰，调节土壤pH值,2024-07-27,张教授,2023-09-24 00:40:00
3994,3994,72.26,81.68,80.34,86.03,91.39,良,无明显限制因子,轮作倒茬，维护土壤生态平衡,2023-03-02,王研究员,2025-04-08 07:15:05
3995,3995,63.46,87.61,65.69,81.4,83.59,良,有机质含量偏低,轮作倒茬，维护土壤生态平衡,2024-06-29,赵工程师,2024-08-05 04:54:41
3996,3996,78.23,76.85,83.95,72.95,76.47,良,养分不平衡,科学施肥，平衡土壤养分,2023-03-07,张教授,2025-05-30 10:38:44
3997,3997,76.3,84.11,83.93,84.82,82.41,良,无明显限制因子,科学施肥，平衡土壤养分,2024-07-10,张教授,2025-05-05 17:19:14
3998,3998,88.68,82.78,81.69,76.39,87.85,良,无明显限制因子,轮作倒茬，维护土壤生态平衡,2023-03-04,赵工程师,2022-08-13 09:39:35
3999,3999,73.94,80.34,82.71,83.58,88.76,良,无明显限制因子,科学施肥，平衡土壤养分,2025-01-21,赵工程师,2024-12-16 20:23:38
4000,4000,93.14,80.79,70.93,83.73,78.53,良,无明显限制因子,合理施用石灰，调节土壤pH值,2023-07-30,陈博士,2024-10-25 10:33:20
4001,4001,88.89,71.58,70.46,79.41,89.69,良,pH值偏离适宜范围,轮作倒茬，维护土壤生态平衡,2024-02-14,李专家,2022-06-24 13:15:52
4002,4002,80.27,85.4,74.9,80.1,82.24,良,无明显限制因子,增施有机肥，提高土壤有机质含量,2023-02-22,赵工程师,2024-10-11 10:33:39
4003,4003,68.45,87.87,78.63,78.63,86.35,良,无明显限制因子,合理施用石灰，调节土壤pH值,2023-10-22,张教授,2025-02-14 01:59:20
4004,4004,72.27,87.59,79.09,71.2,83.08,良,养分不平衡,合理施用石灰，调节土壤pH值,2024-01-05,赵工程师,2023-01-27 23:34:02
4005,4005,72.96,85.24,69.54,71.8,79.17,良,有机质含量偏低; 养分不平衡,轮作倒茬，维护土壤生态平衡,2023-12-03,赵工程师,2024-04-02 10:19:04
4006,4006,62.6,72.84,71.4,82.63,76.63,中,pH值偏离适宜范围,深耕松土，改善土壤结构,2025-04-04,李专家,2023-09-30 00:12:56
4007,4007,70.97,82.82,72.21,83.1,88.65,良,无明显限制因子,轮作倒茬，维护土壤生态平衡,2022-08-07,王研究员,2024-06-19 13:57:37
4008,4008,76.18,76.83,70.93,81.51,80.55,良,无明显限制因子,轮作倒茬，维护土壤生态平衡,2024-07-07,赵工程师,2022-12-30 01:01:07
4009,4009,66.62,86.64,70.34,75.94,84.69,良,无明显限制因子,深耕松土，改善土壤结构,2022-11-14,张教授,2023-07-17 13:16:05
4010,4010,85.53,70.88,68.54,79.21,82.01,良,pH值偏离适宜范围; 有机质含量偏低,轮作倒茬，维护土壤生态平衡,2023-02-15,王研究员,2024-08-30 08:43:20
4011,4011,88.5,79.2,79.31,78.33,82.78,良,无明显限制因子,深耕松土，改善土壤结构,2024-11-11,赵工程师,2023-04-02 21:33:16
4012,4012,70.09,73.91,80.69,76.62,86.97,良,pH值偏离适宜范围,科学施肥，平衡土壤养分,2024-11-21,张教授,2023-01-28 12:23:22
4013,4013,64.78,79.25,80.21,76.85,88.7,良,无明显限制因子,增施有机肥，提高土壤有机质含量,2023-10-19,赵工程师,2023-11-11 15:52:46
4014,4014,74.05,77.93,78.9,73.39,81.47,良,养分不平衡,轮作倒茬，维护土壤生态平衡,2024-01-09,赵工程师,2025-01-11 05:10:57
4015,4015,69.42,74.27,80.28,70.37,83.91,良,pH值偏离适宜范围; 养分不平衡,科学施肥，平衡土壤养分,2022-08-31,陈博士,2023-03-22 20:42:31
4016,4016,78.78,82.54,80.45,70.81,81.57,良,养分不平衡,轮作倒茬，维护土壤生态平衡,2024-08-28,赵工程师,2022-12-15 22:55:16
4017,4017,72.92,87.62,66.47,84.73,91.11,良,有机质含量偏低,深耕松土，改善土壤结构,2024-02-13,张教授,2022-11-13 12:24:18
4018,4018,84.99,74.76,77.55,78.7,90.23,良,pH值偏离适宜范围,科学施肥，平衡土壤养分,2025-06-01,李专家,2023-08-13 16:00:11
4019,4019,90.72,89.04,66.3,74.11,75.06,良,有机质含量偏低; 养分不平衡,轮作倒茬，维护土壤生态平衡,2024-11-06,李专家,2024-09-11 02:34:07
4020,4020,86.15,85.1,84.86,86.88,77.09,良,无明显限制因子,科学施肥，平衡土壤养分,2025-05-24,王研究员,2023-07-09 16:12:00
4021,4021,88.57,86.04,67.52,86.21,81.31,良,有机质含量偏低,增施有机肥，提高土壤有机质含量,2024-11-16,赵工程师,2024-03-12 13:52:42
4022,4022,79.62,78.74,67.75,78.81,86.42,良,有机质含量偏低,深耕松土，改善土壤结构,2024-01-10,陈博士,2025-06-01 17:10:37
4023,4023,73.28,70.3,84.65,72.94,76.76,良,pH值偏离适宜范围; 养分不平衡,合理施用石灰，调节土壤pH值,2024-03-08,赵工程师,2025-05-07 18:51:57
4024,4024,79.95,89.13,76.31,76.13,91.55,良,无明显限制因子,增施有机肥，提高土壤有机质含量,2024-05-02,李专家,2024-03-01 13:38:52
4025,4025,90.41,77.81,82.48,86.34,85.61,良,无明显限制因子,科学施肥，平衡土壤养分,2025-04-04,陈博士,2023-08-09 11:56:01
4026,4026,62.7,72.09,72.73,76.44,87.65,中,pH值偏离适宜范围,轮作倒茬，维护土壤生态平衡,2022-09-04,李专家,2022-10-04 21:09:58
4027,4027,70.93,71.9,69.34,85.04,84.59,良,pH值偏离适宜范围; 有机质含量偏低,科学施肥，平衡土壤养分,2024-07-30,赵工程师,2025-04-11 14:34:49
4028,4028,71.1,86.71,72.58,80.9,88.31,良,无明显限制因子,深耕松土，改善土壤结构,2024-11-18,张教授,2023-02-06 03:58:02
4029,4029,69.22,80.02,67.52,82.46,91.13,良,有机质含量偏低,增施有机肥，提高土壤有机质含量,2023-06-20,张教授,2023-04-11 06:16:30
4030,4030,68.05,81.08,83.17,80.16,84.06,良,无明显限制因子,合理施用石灰，调节土壤pH值,2023-09-11,赵工程师,2022-10-01 01:24:44
4031,4031,82.51,73.43,70.1,80.88,90.03,良,pH值偏离适宜范围,深耕松土，改善土壤结构,2023-10-29,陈博士,2023-08-25 21:47:52
4032,4032,88.81,81.98,79.08,85.32,85.25,良,无明显限制因子,合理施用石灰，调节土壤pH值,2024-09-01,张教授,2024-05-04 11:54:31
4033,4033,69.9,85.28,72.92,83.76,76.11,良,无明显限制因子,增施有机肥，提高土壤有机质含量,2023-04-06,李专家,2023-12-30 11:14:38
4034,4034,75.82,75.18,77.66,75.11,87.76,良,无明显限制因子,轮作倒茬，维护土壤生态平衡,2023-06-01,张教授,2025-01-21 02:10:06
4035,4035,88.25,84.59,65.8,79.52,83.58,良,有机质含量偏低,科学施肥，平衡土壤养分,2023-10-29,王研究员,2024-04-25 21:47:00
4036,4036,69.75,82.04,65.91,71.2,78.2,中,有机质含量偏低; 养分不平衡,增施有机肥，提高土壤有机质含量,2022-09-30,李专家,2023-03-12 17:40:57
4037,4037,79.6,84.73,84.5,76.23,91.73,良,无明显限制因子,增施有机肥，提高土壤有机质含量,2023-09-05,赵工程师,2025-01-07 09:05:28
4038,4038,69.2,87.22,78.06,75.05,88.77,良,无明显限制因子,合理施用石灰，调节土壤pH值,2022-07-22,张教授,2023-12-21 22:41:48
4039,4039,60.72,81.09,79.2,83.67,82.3,良,无明显限制因子,深耕松土，改善土壤结构,2023-02-20,陈博士,2023-12-11 23:50:11
4040,4040,67.2,85.0,72.54,71.22,90.52,良,养分不平衡,深耕松土，改善土壤结构,2025-04-17,赵工程师,2025-05-03 00:36:16
4041,4041,72.37,78.27,75.38,78.67,85.86,良,无明显限制因子,合理施用石灰，调节土壤pH值,2024-03-01,陈博士,2023-10-24 05:47:30
4042,4042,86.17,85.49,81.25,78.01,80.8,良,无明显限制因子,合理施用石灰，调节土壤pH值,2024-01-19,陈博士,2024-09-14 20:57:22
4043,4043,61.86,78.78,75.65,74.88,87.3,良,养分不平衡,合理施用石灰，调节土壤pH值,2024-02-28,王研究员,2023-10-13 14:32:25
4044,4044,93.83,74.48,79.95,77.44,85.28,良,pH值偏离适宜范围,深耕松土，改善土壤结构,2024-08-06,赵工程师,2025-02-08 19:25:11
4045,4045,82.81,78.3,74.53,71.91,89.26,良,养分不平衡,增施有机肥，提高土壤有机质含量,2024-05-14,李专家,2024-02-11 00:43:42
4046,4046,74.39,79.09,70.55,81.78,84.41,良,无明显限制因子,深耕松土，改善土壤结构,2024-01-16,张教授,2024-03-22 08:46:51
4047,4047,75.47,78.61,69.43,75.9,91.35,良,有机质含量偏低,科学施肥，平衡土壤养分,2025-01-23,赵工程师,2023-10-29 12:35:44
4048,4048,94.56,76.55,68.72,80.51,76.04,良,有机质含量偏低,轮作倒茬，维护土壤生态平衡,2025-01-06,张教授,2023-07-12 23:53:31
4049,4049,86.98,83.0,65.25,81.93,87.49,良,有机质含量偏低,科学施肥，平衡土壤养分,2024-04-06,李专家,2023-12-14 19:04:12
4050,4050,92.87,81.88,82.33,75.02,85.96,良,无明显限制因子,科学施肥，平衡土壤养分,2024-04-08,赵工程师,2024-01-20 01:18:53
4051,4051,83.5,85.73,74.66,77.1,86.73,良,无明显限制因子,轮作倒茬，维护土壤生态平衡,2025-05-15,陈博士,2022-12-02 06:56:57
4052,4052,62.51,85.36,71.09,73.42,84.03,良,养分不平衡,科学施肥，平衡土壤养分,2024-03-30,王研究员,2025-06-06 16:22:11
4053,4053,76.09,86.82,70.77,81.99,84.73,良,无明显限制因子,深耕松土，改善土壤结构,2025-03-23,王研究员,2024-11-27 01:33:46
4054,4054,65.12,86.12,70.77,74.29,83.78,良,养分不平衡,增施有机肥，提高土壤有机质含量,2022-12-27,赵工程师,2024-02-07 22:21:02
4055,4055,82.22,85.03,74.12,82.12,86.8,良,无明显限制因子,轮作倒茬，维护土壤生态平衡,2023-01-20,张教授,2025-03-03 09:20:22
4056,4056,77.19,74.15,77.24,76.16,85.9,良,pH值偏离适宜范围,合理施用石灰，调节土壤pH值,2023-06-21,陈博士,2022-09-09 04:29:02
4057,4057,60.14,87.09,75.17,80.0,82.16,良,无明显限制因子,合理施用石灰，调节土壤pH值,2022-09-07,李专家,2025-01-08 01:42:59
4058,4058,88.36,89.05,67.0,80.09,79.67,良,有机质含量偏低,深耕松土，改善土壤结构,2024-03-15,陈博士,2024-04-22 10:16:55
4059,4059,61.94,74.92,84.61,73.37,88.87,良,pH值偏离适宜范围; 养分不平衡,科学施肥，平衡土壤养分,2024-09-07,张教授,2023-11-09 16:16:51
4060,4060,65.75,88.75,84.74,82.28,86.3,良,无明显限制因子,轮作倒茬，维护土壤生态平衡,2024-04-12,李专家,2024-04-08 02:59:05
4061,4061,66.68,87.14,83.88,74.4,81.85,良,养分不平衡,轮作倒茬，维护土壤生态平衡,2022-09-17,王研究员,2024-12-11 03:43:42
4062,4062,74.63,86.05,66.73,79.94,82.98,良,有机质含量偏低,轮作倒茬，维护土壤生态平衡,2022-06-13,张教授,2024-06-24 02:13:51
4063,4063,94.34,88.8,70.26,70.7,78.9,良,养分不平衡,增施有机肥，提高土壤有机质含量,2023-04-12,赵工程师,2023-09-12 00:11:44
4064,4064,83.04,84.77,73.96,76.72,78.85,良,无明显限制因子,科学施肥，平衡土壤养分,2023-10-29,王研究员,2023-05-26 17:58:23
4065,4065,87.67,77.24,67.3,81.17,76.19,良,有机质含量偏低,增施有机肥，提高土壤有机质含量,2023-05-16,张教授,2025-05-24 13:34:09
4066,4066,64.79,87.27,73.73,78.5,90.26,良,无明显限制因子,深耕松土，改善土壤结构,2023-04-08,张教授,2025-01-19 17:01:24
4067,4067,77.32,87.96,79.61,70.51,89.96,良,养分不平衡,深耕松土，改善土壤结构,2023-04-12,张教授,2023-03-21 01:48:21
4068,4068,80.94,89.61,77.89,82.55,84.01,良,无明显限制因子,增施有机肥，提高土壤有机质含量,2024-04-26,李专家,2023-09-23 16:56:53
4069,4069,70.36,72.87,69.42,76.64,89.22,良,pH值偏离适宜范围; 有机质含量偏低,科学施肥，平衡土壤养分,2024-03-31,王研究员,2024-12-19 12:38:41
4070,4070,61.21,88.45,71.91,85.05,83.63,良,无明显限制因子,增施有机肥，提高土壤有机质含量,2022-08-14,赵工程师,2025-05-05 20:55:45
4071,4071,90.43,72.85,81.07,87.96,79.93,良,pH值偏离适宜范围,深耕松土，改善土壤结构,2023-03-15,张教授,2024-06-07 09:33:53
4072,4072,69.92,74.78,73.74,79.49,86.92,良,pH值偏离适宜范围,增施有机肥，提高土壤有机质含量,2025-01-01,陈博士,2022-10-21 10:00:50
