id,sample_id,iron,manganese,zinc,copper,boron,molybdenum,chlorine,sulfur,calcium,magnesium,test_date,created_at
5033,3791,39.08,128.66,4.28,7.09,0.42,0.49,76.15,347.74,6878.9,324.07,2024-03-21,2023-11-05 17:14:24
5034,9931,288.61,123.86,5.36,6.01,1.26,0.35,199.67,368.75,4148.94,1863.63,2024-04-21,2025-04-25 07:38:02
5035,7951,38.14,93.25,12.46,2.68,1.66,0.19,112.67,29.76,7811.4,199.75,2022-09-08,2024-02-26 02:48:00
5036,2014,60.14,11.39,1.57,7.26,1.49,0.5,194.0,228.23,1933.83,1699.35,2022-11-23,2025-04-25 17:59:21
5037,3973,59.43,47.99,7.13,3.41,1.26,0.79,178.92,220.43,2089.0,509.74,2025-05-19,2024-08-26 10:41:23
5038,3865,136.96,38.01,8.32,2.88,1.83,0.52,42.64,298.54,4647.32,813.86,2024-12-27,2023-12-15 20:11:54
5039,2869,226.84,116.16,6.41,2.03,1.38,1.35,112.5,212.85,4710.66,567.03,2024-09-24,2023-12-01 10:23:06
5040,5989,30.37,123.49,6.33,6.99,0.44,0.21,171.99,120.89,5098.59,711.99,2022-08-19,2024-05-15 11:53:59
5041,4398,175.15,148.47,10.02,4.53,1.77,1.24,117.35,64.92,5045.33,272.6,2024-02-23,2024-07-02 10:43:28
5042,1026,263.76,136.91,6.33,4.55,0.72,0.23,16.26,264.25,6719.86,527.15,2025-02-03,2024-06-01 15:48:38
5043,3564,160.03,83.27,3.43,7.65,0.71,0.12,49.53,346.06,3092.07,721.42,2024-08-26,2022-07-31 00:17:12
5044,5433,121.89,42.13,14.11,5.84,0.1,1.49,39.21,169.11,2475.24,809.32,2025-05-13,2022-10-16 06:45:37
5045,4393,144.29,83.98,9.41,1.62,1.45,1.08,81.28,132.76,4034.54,255.13,2022-11-22,2025-01-26 23:49:31
5046,8314,20.09,12.98,11.11,1.44,0.79,0.66,95.46,151.33,2329.64,137.76,2023-08-16,2022-09-27 07:40:50
5047,1776,188.28,92.58,8.42,4.67,1.79,0.27,143.93,133.47,4014.23,805.31,2025-02-12,2024-06-25 04:09:48
5048,7329,243.41,11.72,6.12,2.15,1.17,0.09,111.07,237.47,2248.35,264.92,2025-03-29,2024-01-15 20:25:22
5049,4209,59.82,141.61,5.43,4.94,0.23,0.44,18.3,39.87,795.23,1723.82,2022-06-21,2024-08-28 04:57:18
5050,8010,206.81,76.88,7.89,2.43,0.96,0.88,85.75,281.79,2495.68,1856.34,2024-06-17,2023-01-15 01:00:22
5051,8473,229.45,93.38,6.97,3.25,1.75,1.33,92.01,117.96,1133.84,1693.01,2025-03-12,2025-04-23 13:26:53
5052,7213,110.35,58.4,4.8,7.77,0.3,0.97,40.38,319.17,1259.29,179.64,2022-08-02,2024-07-05 23:19:40
5053,9780,135.22,58.62,4.15,6.3,0.91,0.65,74.54,327.3,740.29,166.61,2024-04-18,2023-12-11 16:00:17
5054,221,227.33,139.89,14.56,4.12,1.34,0.85,31.71,330.45,787.6,215.44,2024-02-28,2022-10-21 00:31:14
5055,7565,255.1,61.61,8.11,7.38,1.75,0.72,159.64,260.5,6415.64,609.73,2024-07-09,2023-08-22 14:06:19
5056,1025,228.63,49.8,10.62,5.09,1.46,0.52,39.96,333.77,4490.82,1366.91,2024-07-19,2023-12-17 16:38:47
5057,2155,274.64,17.94,9.5,7.09,1.0,0.11,115.25,325.73,5331.16,148.68,2023-02-26,2023-09-19 14:13:20
5058,2481,200.45,138.43,5.11,6.29,1.69,0.35,53.32,273.14,1535.05,351.87,2025-02-11,2025-03-31 05:35:06
5059,4483,165.85,16.5,10.79,1.24,1.17,1.25,31.61,304.34,3280.67,1821.56,2024-08-28,2025-05-11 19:25:08
5060,699,79.51,140.06,14.42,6.14,1.92,0.55,174.01,144.1,3337.42,812.39,2022-12-11,2024-07-09 18:15:07
5061,9869,176.03,31.2,10.63,1.14,1.23,1.33,45.4,355.2,4955.26,1336.62,2023-11-26,2024-01-18 14:04:18
5062,206,198.08,143.78,4.47,0.97,1.93,1.27,50.02,393.88,6413.29,1113.37,2022-09-17,2025-06-08 01:31:33
5063,662,162.17,40.63,2.62,2.49,0.32,1.07,81.87,154.54,3220.0,365.64,2024-02-03,2024-05-24 09:40:27
5064,6033,222.28,56.05,7.61,5.85,0.98,0.36,167.2,171.79,1737.27,1621.7,2025-03-18,2023-09-30 03:56:35
5065,413,91.45,137.69,3.64,7.44,0.74,0.66,76.08,186.31,1494.23,1603.08,2025-02-06,2022-09-29 09:33:43
5066,7038,21.75,77.98,5.55,0.57,0.47,0.81,124.77,382.79,1138.35,409.88,2024-01-27,2023-10-16 21:30:59
5067,368,194.91,23.7,7.26,2.17,0.34,0.73,88.64,237.57,5411.32,195.15,2022-07-21,2025-04-02 16:54:44
5068,4257,262.41,24.57,12.36,4.76,0.19,1.14,131.33,251.65,3379.42,1465.8,2022-07-01,2024-01-21 09:36:13
5069,3546,292.26,70.35,11.8,2.0,0.84,0.16,153.25,367.58,1669.67,374.88,2022-06-25,2022-11-27 22:31:24
5070,640,282.06,84.82,14.0,1.99,0.12,1.13,156.07,399.79,2163.79,1876.05,2023-03-28,2023-05-05 06:52:43
5071,5670,37.4,42.3,13.25,5.04,1.06,0.78,183.2,247.84,6596.25,1547.05,2023-03-29,2022-08-06 16:27:03
5072,813,184.95,92.1,12.3,4.52,0.4,0.62,172.53,339.41,6964.81,454.98,2022-06-15,2024-07-22 07:06:45
5073,6586,149.18,29.64,2.02,1.91,0.17,0.43,62.94,241.54,3185.79,1653.7,2023-07-13,2024-09-04 03:23:09
5074,9561,64.61,25.25,2.51,7.94,0.72,1.0,121.59,364.27,3050.2,1866.9,2024-12-24,2022-11-28 19:38:53
5075,3497,133.6,47.67,13.52,0.76,0.8,1.25,142.74,38.03,6490.65,1246.4,2025-01-12,2025-01-16 21:10:17
5076,1248,151.86,5.03,14.37,2.12,0.88,0.77,43.81,284.9,2798.21,397.78,2023-09-01,2024-03-29 11:02:28
5077,8380,241.93,96.04,5.1,2.99,1.53,0.28,86.28,266.59,3558.68,1249.29,2023-05-04,2023-02-02 18:27:17
5078,4031,173.57,42.42,8.09,3.06,0.19,0.59,33.75,248.67,1712.86,1983.92,2023-10-29,2023-08-25 21:47:52
5079,4756,28.33,107.35,1.81,4.57,1.46,0.23,162.51,281.53,4647.19,614.9,2024-05-20,2023-08-31 21:44:39
5080,7840,201.49,88.96,5.98,5.14,1.48,0.81,146.36,181.21,3292.51,1572.21,2025-01-22,2023-10-07 11:37:32
5081,5444,35.79,127.02,3.5,7.54,0.68,1.4,95.52,85.95,3004.55,375.61,2023-07-04,2023-07-11 04:03:46
5082,4126,16.67,141.44,12.19,4.14,1.64,1.03,22.18,28.24,3111.0,1470.35,2023-07-08,2025-01-23 05:40:41
5083,5768,57.64,121.34,10.74,1.16,0.85,0.54,12.43,301.23,7259.8,666.96,2025-04-17,2024-06-01 20:43:50
5084,173,159.67,46.19,5.51,3.18,1.64,0.18,41.04,32.15,2807.25,125.05,2024-10-06,2024-06-17 07:36:51
5085,427,237.4,13.79,6.4,1.51,0.11,0.17,73.43,102.88,2858.55,946.82,2024-02-26,2025-03-02 11:21:42
5086,3985,232.98,27.48,10.06,1.69,1.53,0.24,10.27,98.1,1083.09,1071.78,2025-06-01,2023-11-03 12:02:14
5087,8965,61.24,140.11,10.59,0.62,1.35,1.0,59.65,151.36,3712.18,847.27,2023-06-02,2024-07-08 07:30:41
5088,7941,76.66,17.66,9.39,7.03,0.68,1.37,172.49,116.41,4331.64,138.56,2023-07-01,2024-09-07 01:23:50
5089,4387,278.19,14.4,13.79,4.99,0.25,1.45,30.35,105.62,3031.68,429.01,2023-02-24,2024-01-14 16:32:15
5090,6438,134.41,49.94,10.79,5.58,0.29,0.52,27.54,298.77,7027.17,160.39,2023-07-01,2022-11-22 11:52:43
5091,7273,93.36,5.79,9.1,0.67,1.17,0.31,170.85,289.29,4244.59,1575.34,2023-05-13,2023-10-09 04:52:03
5092,9724,205.64,35.17,1.11,4.71,1.07,0.17,188.99,307.43,7061.64,237.29,2025-02-19,2024-03-10 15:37:28
5093,8365,169.47,8.57,10.51,7.07,1.16,1.13,72.79,135.34,1997.14,1711.5,2023-09-08,2022-06-27 03:33:07
5094,3785,71.58,71.92,10.41,3.27,0.76,1.01,129.48,268.01,5984.8,1077.05,2024-06-28,2023-09-12 03:36:50
5095,7037,189.56,45.2,11.15,4.95,0.95,0.65,131.62,281.12,2641.78,817.92,2024-01-19,2024-02-16 12:43:39
5096,6701,234.88,142.4,10.97,5.39,0.46,1.47,197.96,131.6,6343.05,1202.95,2022-11-09,2023-03-31 20:44:34
5097,9611,19.73,117.48,4.17,3.56,1.46,1.41,94.7,213.36,2329.88,1180.22,2024-10-05,2022-12-20 05:32:55
5098,674,263.32,8.08,2.96,1.31,0.83,0.22,172.76,326.36,5054.06,300.18,2022-09-22,2023-11-17 02:38:44
5099,8950,29.04,104.87,3.42,6.99,0.69,0.43,128.33,214.28,6843.59,501.36,2023-06-04,2024-10-15 12:16:52
5100,2799,51.53,26.86,5.31,7.86,1.97,0.88,72.93,346.45,1321.84,916.0,2023-03-22,2023-05-24 14:25:32
5101,7107,125.61,118.85,5.58,6.31,1.52,0.56,58.88,372.8,758.68,1094.67,2024-07-07,2024-04-29 20:16:52
5102,6775,160.98,28.1,8.08,4.19,1.8,0.07,50.02,349.52,3004.18,1127.76,2023-02-27,2024-10-16 04:55:42
5103,3562,37.8,139.84,7.2,4.67,1.75,1.1,41.28,68.93,6664.44,1062.47,2025-02-08,2023-09-12 19:57:15
5104,9425,278.26,26.82,8.15,2.42,0.4,1.17,150.18,222.73,1707.17,1990.71,2024-09-09,2023-04-11 02:01:40
5105,3668,154.48,36.84,0.87,0.3,1.63,0.23,63.1,252.16,3235.96,1682.79,2022-09-09,2025-04-05 13:30:19
5106,3827,22.22,110.41,12.99,7.78,1.26,0.21,60.97,48.91,1690.94,1138.48,2024-12-09,2023-01-01 06:15:08
5107,264,38.09,84.16,9.26,1.12,1.43,0.99,12.65,220.56,5821.27,268.59,2023-06-23,2024-04-24 22:37:06
5108,9786,255.5,133.72,4.38,1.9,1.63,0.34,140.5,303.54,3389.48,647.49,2023-08-17,2024-08-14 20:08:20
5109,9821,22.82,26.48,3.44,4.61,0.69,0.86,26.25,329.61,1435.7,1194.06,2024-08-04,2024-10-06 12:39:16
5110,6512,60.93,48.11,11.3,6.68,0.24,0.97,44.63,262.94,1111.49,1192.41,2024-11-13,2023-12-27 04:48:47
5111,398,234.81,12.4,3.09,7.55,1.85,0.16,14.89,286.38,2358.03,1179.07,2025-02-14,2024-05-25 02:08:19
5112,5076,29.66,90.32,0.74,3.18,0.5,0.47,125.69,268.98,1137.37,578.21,2024-08-10,2022-06-29 05:32:24
5113,3221,154.74,135.83,12.05,3.5,0.34,1.09,199.97,338.48,3900.98,1720.05,2025-06-08,2023-05-26 01:20:08
5114,4573,42.06,9.38,7.92,7.99,1.79,0.8,85.86,257.52,7248.5,901.95,2025-06-10,2023-02-06 19:56:14
5115,6098,69.45,63.46,3.41,4.63,0.16,0.63,139.61,127.93,7345.29,852.05,2023-08-07,2023-10-29 10:19:45
5116,6326,11.48,33.71,11.45,5.61,0.47,0.28,168.45,309.27,3841.06,505.23,2023-05-17,2025-05-11 00:48:34
5117,8298,147.18,65.34,9.5,3.45,0.54,0.09,24.62,297.59,7561.87,1456.47,2025-03-19,2024-02-03 05:22:52
5118,7379,231.98,66.64,1.48,4.94,1.06,0.21,115.92,321.16,5616.2,1895.89,2023-10-14,2022-09-04 12:00:09
5119,2674,180.38,32.8,10.32,3.52,1.86,0.08,163.07,346.42,7429.13,492.28,2024-11-15,2024-05-20 21:10:24
5120,6821,106.7,149.36,9.29,4.89,1.33,1.27,162.31,213.71,6442.03,540.85,2023-07-13,2022-06-26 08:47:37
5121,4198,133.5,74.71,10.51,1.58,0.34,0.22,199.54,22.28,542.92,1877.49,2023-08-31,2023-06-08 00:39:39
5122,8686,141.66,6.54,11.02,7.25,1.46,1.04,132.73,234.65,4613.23,101.04,2023-01-02,2022-10-07 17:14:52
5123,9145,252.11,119.28,7.88,7.12,1.98,0.71,79.82,109.17,1788.42,719.1,2023-11-18,2024-05-14 16:33:19
5124,8598,83.26,23.52,5.13,4.81,1.69,0.14,164.4,201.13,2241.02,1089.47,2023-04-07,2024-12-25 14:46:27
5125,9618,30.63,26.65,4.48,2.38,0.45,1.26,170.56,229.39,7373.2,1583.29,2024-02-20,2023-12-07 06:38:13
5126,7042,177.49,83.67,3.68,4.5,0.87,0.51,31.64,176.4,3403.75,1696.86,2022-11-06,2022-12-28 11:58:33
5127,5214,37.47,119.56,5.67,2.38,1.04,0.89,81.07,234.59,1705.06,478.51,2023-09-12,2023-06-15 15:39:11
5128,2222,156.52,92.61,3.69,2.96,1.96,1.05,120.23,78.72,3909.56,1286.46,2023-08-16,2022-09-28 10:38:46
5129,5382,244.86,22.26,4.84,1.23,1.08,0.32,103.28,83.72,846.32,1140.08,2023-10-02,2025-01-17 20:16:40
5130,9011,255.86,16.59,4.08,2.57,1.2,0.18,119.43,381.12,3430.69,1639.07,2022-11-22,2022-08-16 07:35:26
5131,2768,11.67,108.8,1.54,5.1,1.32,0.96,170.14,204.33,4513.45,246.11,2022-12-16,2025-03-22 07:17:32
5132,6368,140.02,6.22,7.5,7.95,1.86,1.0,14.87,42.59,2755.94,604.49,2023-04-16,2025-04-14 00:26:37
5133,9538,57.58,78.68,2.93,7.6,1.84,0.09,133.38,301.17,929.85,1297.21,2024-09-12,2023-05-26 01:09:42
5134,2722,162.82,142.25,4.02,2.73,1.41,0.97,66.93,328.16,3443.37,801.72,2024-08-29,2024-08-29 03:54:49
5135,1548,293.2,40.95,6.89,7.36,1.52,0.84,16.07,369.85,1402.71,325.28,2022-08-09,2025-04-25 14:33:40
5136,3496,16.1,14.42,12.32,3.24,1.18,1.06,83.79,84.26,1614.83,1553.88,2024-09-19,2024-03-03 21:24:04
5137,7307,125.09,20.49,14.52,3.49,1.3,1.32,60.45,181.43,6805.16,1683.38,2025-03-26,2025-04-03 10:30:59
5138,6190,20.81,144.98,4.43,6.47,1.82,0.91,177.13,109.84,2457.13,534.53,2024-02-26,2022-09-23 19:55:02
5139,7355,12.91,79.1,14.73,0.31,0.54,1.15,160.59,251.38,6095.47,1922.58,2023-11-15,2023-07-13 04:54:40
5140,7391,60.68,17.65,13.74,1.18,0.81,0.41,82.56,237.78,5339.9,1127.95,2025-04-20,2023-09-13 13:29:20
5141,6596,186.86,141.31,13.5,4.16,1.9,0.57,13.23,110.77,5186.41,727.18,2024-06-29,2025-02-10 19:37:48
5142,1547,137.93,24.51,8.07,7.36,0.49,0.15,119.2,287.62,5551.09,1113.2,2023-02-03,2023-08-29 13:26:27
5143,3770,67.1,135.18,15.0,7.64,0.94,0.14,106.95,34.15,7076.6,1092.86,2023-03-12,2022-07-17 01:55:09
5144,276,192.44,110.95,10.33,2.46,1.7,0.67,102.66,37.15,5567.48,500.29,2024-02-23,2023-04-28 14:21:38
5145,1305,23.59,139.04,12.72,6.06,0.3,0.14,140.91,221.71,2214.23,1959.63,2025-01-17,2025-03-31 11:36:46
5146,4861,259.42,12.02,3.48,2.79,0.29,0.41,114.38,99.5,5430.43,1638.85,2024-10-23,2025-02-17 12:13:39
5147,7247,147.43,105.55,8.84,4.79,0.86,0.8,116.09,192.85,3326.53,1056.01,2022-12-29,2023-03-17 05:35:19
5148,6192,250.57,24.04,1.43,6.9,0.66,0.36,118.03,327.9,2147.72,790.85,2025-03-17,2024-05-14 23:13:26
5149,3001,55.77,130.97,14.18,3.8,1.69,1.31,154.58,244.0,7968.92,1606.54,2023-02-12,2023-11-25 11:44:31
5150,6928,259.86,133.01,5.57,5.99,0.95,1.34,178.78,36.78,4822.6,1014.2,2023-12-22,2022-09-30 00:41:12
5151,3528,97.45,17.6,0.56,2.81,0.8,1.3,156.41,25.24,2963.34,1542.58,2023-07-28,2024-02-09 23:43:18
5152,309,144.26,93.91,13.88,2.79,1.05,1.49,52.57,73.43,1786.5,172.73,2023-11-02,2023-06-26 06:23:06
5153,187,26.96,88.15,3.28,3.22,1.12,0.86,137.55,115.72,3798.28,783.62,2025-04-15,2023-11-29 14:37:10
5154,58,140.47,52.01,14.67,7.97,0.38,0.07,197.93,332.46,2931.96,847.87,2023-08-05,2023-01-09 05:34:27
5155,8905,190.43,104.58,11.68,2.84,1.49,1.05,124.64,144.61,1939.83,1095.31,2024-10-19,2025-06-05 13:35:32
5156,5762,58.6,40.15,7.28,7.55,1.81,0.65,155.75,242.53,6912.55,976.5,2024-09-13,2022-06-16 21:21:26
5157,217,236.79,47.47,1.06,4.29,0.63,0.5,141.44,273.29,3834.91,1031.16,2023-07-19,2024-09-20 02:25:18
5158,2773,274.89,111.61,13.91,1.31,1.31,1.31,65.13,88.91,1082.95,1635.74,2023-10-15,2023-10-23 15:40:27
5159,4721,178.64,5.25,12.95,6.71,0.63,0.69,159.56,94.11,4243.86,1690.57,2023-05-22,2022-07-24 20:37:47
5160,344,226.19,126.32,14.01,5.04,0.63,0.94,195.41,329.14,7745.27,482.51,2023-06-25,2024-11-19 09:44:19
5161,8015,218.81,5.15,10.03,5.92,1.69,0.44,36.89,298.71,4634.58,1078.3,2023-08-13,2025-01-07 21:37:36
5162,6619,144.94,86.38,5.93,1.34,0.73,0.69,183.64,48.11,7237.27,375.57,2022-10-09,2023-10-06 00:24:49
5163,9358,102.17,20.18,1.93,5.86,0.25,1.09,40.34,136.88,5261.71,347.23,2024-09-30,2023-08-01 06:30:18
5164,4575,56.94,23.63,6.86,4.42,1.77,1.49,199.79,376.07,6285.36,531.99,2023-10-09,2023-01-13 07:19:20
5165,8358,272.62,27.66,11.6,3.49,0.54,0.36,106.84,187.27,7445.79,1051.67,2024-03-20,2024-05-11 19:34:04
5166,3303,257.25,30.04,1.11,5.55,0.48,0.06,62.16,120.51,4912.4,545.52,2024-04-26,2022-09-23 13:11:33
5167,90,83.31,119.46,11.31,3.56,1.77,1.02,199.15,83.22,3060.79,265.65,2022-11-09,2022-11-29 22:48:55
5168,2517,157.01,124.7,7.14,5.98,1.2,1.21,140.64,366.07,5016.42,1548.61,2024-02-29,2023-10-21 17:51:45
5169,9153,131.88,9.83,11.55,2.19,0.61,0.64,111.58,210.13,793.74,143.03,2023-07-29,2024-02-11 16:15:38
5170,5215,11.63,63.58,13.73,0.42,0.44,0.52,111.03,358.39,3961.67,342.51,2023-06-16,2022-11-06 07:21:46
5171,952,81.53,53.26,10.46,5.63,0.58,0.66,98.43,86.45,6121.71,1139.21,2023-02-04,2024-05-02 14:52:24
5172,3426,47.43,92.19,9.53,6.88,1.86,0.16,109.85,287.26,1895.41,882.32,2023-12-14,2024-08-17 17:02:06
5173,7286,10.27,54.19,7.96,5.92,1.31,0.52,43.0,278.7,6816.95,1871.29,2024-09-09,2024-04-20 01:20:31
5174,8854,54.8,140.61,3.67,5.24,0.18,0.19,61.05,133.77,1289.93,462.39,2023-09-06,2023-04-17 14:22:44
5175,2695,132.97,72.1,14.67,4.89,0.16,1.16,81.94,195.65,7698.17,1326.37,2022-12-12,2025-01-22 19:16:29
5176,8700,202.91,7.04,3.57,6.02,0.48,0.94,123.48,230.97,7898.27,1225.95,2024-02-21,2023-04-26 18:08:50
5177,4553,64.95,25.79,4.19,0.92,1.98,1.1,46.77,240.42,1584.98,1622.18,2023-01-24,2023-07-08 22:23:34
5178,1634,99.95,17.45,5.98,7.41,1.87,0.77,37.14,330.14,2205.86,527.36,2024-02-24,2024-10-20 08:30:09
5179,7080,219.24,115.07,3.87,4.71,0.6,0.07,74.11,271.82,1681.23,1155.12,2023-02-05,2024-02-07 21:51:05
5180,7468,15.2,77.18,2.04,6.59,1.39,0.99,176.56,31.75,694.36,774.86,2023-03-11,2024-08-19 12:19:28
5181,6889,139.96,41.43,1.31,4.09,0.63,1.12,67.67,296.62,5245.51,460.11,2023-01-09,2024-02-01 17:48:15
5182,484,177.11,59.39,4.81,3.29,0.99,0.23,187.35,332.39,7153.41,219.17,2022-07-28,2023-02-18 22:39:52
5183,248,24.59,37.31,3.9,3.74,0.1,0.1,163.28,319.2,4339.18,521.43,2023-05-31,2023-04-09 18:06:23
5184,9834,144.86,146.58,9.8,7.33,0.8,0.88,95.91,207.2,658.1,950.0,2024-09-29,2023-05-23 15:08:29
5185,6959,215.89,25.95,5.37,5.59,0.77,1.05,155.72,371.74,1348.53,872.87,2022-06-29,2023-04-09 08:17:30
5186,9316,66.83,111.55,3.24,5.94,0.88,0.98,92.64,326.05,7689.65,1316.22,2024-03-02,2025-03-16 02:37:14
5187,3039,226.5,101.67,1.06,5.53,0.23,0.29,53.11,104.04,4092.54,1323.03,2024-01-08,2022-06-26 02:50:57
5188,5780,126.02,100.7,2.63,2.06,1.17,1.27,177.91,208.86,4227.64,1036.38,2023-04-17,2022-10-19 12:25:25
5189,758,290.43,124.0,8.53,6.59,1.22,0.44,41.48,312.07,7622.91,1341.68,2024-10-24,2025-05-31 00:23:48
5190,9131,259.28,81.32,7.71,5.64,0.49,0.87,47.63,125.0,2123.53,882.6,2025-03-20,2023-10-23 03:21:30
5191,8901,73.11,39.69,6.22,2.48,0.1,1.47,113.74,311.0,7053.55,1754.22,2022-11-13,2024-10-28 23:18:23
5192,2108,194.41,111.04,6.3,5.38,1.63,0.93,74.13,132.99,1384.96,202.63,2024-12-07,2024-12-10 17:59:43
5193,6377,230.89,7.18,4.83,1.06,1.29,0.26,139.09,169.45,6268.06,980.98,2023-07-25,2023-06-16 22:53:26
5194,1275,107.97,137.17,11.83,0.57,0.48,0.45,162.6,98.23,6073.54,1105.97,2024-11-24,2023-04-02 13:24:35
5195,9906,280.62,122.01,4.81,7.43,1.5,0.75,19.74,210.0,6329.26,1856.76,2023-06-23,2023-01-07 10:43:35
5196,2623,208.96,25.85,3.53,1.36,0.68,0.48,95.51,115.69,4350.65,584.11,2022-12-18,2024-10-11 03:18:25
5197,9252,292.46,53.82,1.62,3.55,1.64,1.23,34.63,196.88,6720.66,285.63,2023-05-06,2024-06-25 09:02:24
5198,6138,299.82,7.91,0.62,3.91,0.41,1.22,196.94,296.72,6961.91,1676.88,2022-10-14,2023-11-12 04:16:08
5199,3743,105.28,97.63,1.29,7.92,0.4,1.17,193.45,200.0,1042.26,999.35,2024-09-04,2024-01-09 09:33:43
5200,6900,122.61,36.96,5.72,4.39,0.39,0.39,39.54,222.21,3461.28,1698.71,2022-07-03,2023-09-14 17:46:29
5201,132,50.32,94.82,0.62,6.49,0.28,1.12,149.99,163.79,3945.93,448.91,2022-11-14,2022-08-18 02:09:56
5202,4476,214.2,111.69,1.32,5.48,1.13,0.85,15.32,385.52,3962.39,885.72,2024-01-03,2023-10-10 18:57:13
5203,6443,230.88,32.88,10.75,1.14,0.97,1.36,45.87,99.84,4552.01,282.07,2023-02-04,2023-09-11 00:17:33
5204,1337,259.64,94.05,9.58,7.86,1.19,1.18,186.46,55.4,2845.12,149.13,2024-05-24,2023-03-04 17:41:49
5205,1373,271.86,16.85,4.26,1.98,1.23,1.2,70.39,139.53,5185.0,1499.03,2023-08-08,2025-02-25 03:16:47
5206,2788,249.26,39.05,9.72,5.5,1.58,0.84,98.67,313.95,6351.37,596.89,2024-01-10,2024-04-20 05:58:40
5207,5343,14.12,70.52,14.39,5.78,0.34,0.63,157.25,36.5,2863.94,1065.65,2022-07-01,2022-08-13 15:42:46
5208,62,133.13,129.87,8.52,7.56,0.31,0.36,121.41,343.2,6014.61,546.29,2023-01-18,2023-05-14 13:16:19
5209,911,240.34,8.29,1.6,2.33,1.72,1.5,194.74,113.41,7548.48,722.68,2023-02-25,2024-02-23 19:28:45
5210,5473,129.58,143.54,3.27,4.38,1.35,0.73,53.57,333.02,6175.63,497.43,2025-03-25,2022-11-16 04:40:22
5211,5838,187.19,10.25,7.95,6.61,0.16,0.53,45.61,22.86,1594.02,298.94,2025-05-17,2023-01-07 02:21:26
5212,2151,156.85,70.49,8.35,3.04,1.29,1.14,129.36,151.18,3321.1,1708.32,2022-09-07,2023-01-18 09:02:34
5213,5008,128.88,34.11,8.06,0.72,0.95,1.24,179.9,345.33,3951.41,1400.93,2023-12-16,2025-01-17 11:14:49
5214,40,143.69,96.81,1.85,3.6,1.77,0.97,155.53,244.47,5492.88,525.76,2025-04-20,2023-10-27 15:43:33
5215,7645,273.29,139.35,8.79,5.76,0.93,1.42,144.14,398.54,6751.17,695.07,2022-09-16,2025-01-29 12:36:55
5216,4777,63.25,128.84,7.52,4.73,0.26,0.85,156.26,384.6,1929.71,1173.8,2024-04-21,2023-04-15 20:10:29
5217,8185,294.92,21.01,9.03,0.95,1.91,0.45,12.06,136.06,1638.15,884.02,2023-02-21,2023-04-20 04:53:48
5218,244,137.8,54.94,6.86,2.92,1.53,0.12,165.95,126.21,7158.23,1055.92,2024-11-03,2023-07-15 06:15:37
5219,151,38.42,31.48,11.94,4.03,1.33,1.42,146.59,213.19,6090.12,1830.12,2022-07-25,2023-08-03 09:23:15
5220,2467,34.95,21.8,7.71,3.82,1.45,0.8,70.03,333.93,2899.42,773.99,2025-05-28,2023-01-15 02:21:15
5221,7703,120.12,10.89,4.41,2.54,1.75,1.12,139.83,31.46,2063.69,1684.19,2024-11-07,2022-08-05 12:26:59
5222,7508,180.73,112.09,5.15,4.26,1.26,0.63,104.21,378.5,4136.71,1581.67,2023-03-20,2023-07-30 02:45:58
5223,9843,102.8,76.97,13.03,1.51,1.32,1.48,17.74,390.24,3994.65,576.96,2022-08-01,2023-11-04 15:15:48
5224,6198,71.29,131.95,8.29,7.73,1.52,0.37,84.79,43.19,1663.71,1630.86,2023-03-15,2023-11-13 09:23:52
5225,3364,280.32,128.1,14.39,4.55,0.81,0.82,74.92,199.62,4796.73,1557.7,2025-04-18,2023-06-01 06:45:27
5226,3148,270.18,5.07,2.21,1.34,1.57,1.22,15.18,162.4,2111.27,1342.49,2023-10-23,2024-07-06 14:53:38
5227,169,97.21,73.28,3.98,2.12,0.29,1.3,70.99,227.85,6720.9,500.38,2023-10-08,2022-09-02 08:54:42
5228,5048,30.97,21.71,11.8,1.26,1.87,1.4,97.23,78.51,6124.73,867.77,2024-01-11,2023-05-13 05:26:37
5229,2090,16.86,36.49,14.14,7.99,1.25,0.14,190.2,330.41,5714.41,1742.66,2024-06-09,2022-07-16 12:03:37
5230,3362,204.43,133.76,11.03,6.04,0.2,0.34,79.35,57.8,4143.67,1615.37,2023-05-07,2023-03-02 12:47:26
5231,4003,93.68,136.59,8.86,1.47,0.59,1.07,41.28,389.75,4621.69,1772.2,2023-10-22,2025-02-14 01:59:20
5232,6909,88.67,58.59,7.6,6.75,0.46,0.67,128.88,265.48,5499.32,521.24,2025-06-04,2022-11-12 08:08:05
5233,6888,203.46,108.39,11.44,6.72,0.47,0.94,75.13,333.14,6675.7,1896.41,2024-09-24,2024-03-18 13:16:25
5234,908,112.1,113.0,7.69,4.74,1.41,0.94,63.12,179.07,4822.73,1410.77,2023-04-05,2024-09-13 14:40:29
5235,1436,174.88,44.33,2.35,3.03,0.23,0.21,55.59,169.28,5865.26,1660.24,2022-09-08,2022-12-01 20:39:58
5236,5729,116.44,134.0,2.3,0.82,1.57,1.27,156.5,244.56,7247.7,1348.77,2025-06-08,2022-11-10 03:30:46
5237,1214,150.85,56.93,13.82,2.46,0.72,0.9,86.73,275.88,7786.52,601.67,2023-11-21,2025-01-27 18:23:36
5238,1464,248.12,70.4,5.71,3.33,0.22,0.47,175.8,85.45,3086.71,806.6,2024-06-29,2022-08-18 01:16:55
5239,6270,92.39,143.48,11.62,5.1,1.25,1.03,97.81,273.56,3902.77,1970.83,2023-11-08,2024-04-19 15:57:17
