id,data_source,source_id,anomaly_type,anomaly_field,original_value,expected_range,severity_level,detection_method,detection_date,handled_status,handler,handle_date,handle_method,remarks,created_at
1626,monitoring_data,6649,缺失值,ph_value,3.38,50-300,中,自动检测,2024-06-23,ignored,系统自动,,"方式状态只有处理人员还有规定如果.
记者还有你们积分一直参加环境手机.公司只有方法因为决定两个价格完成.人民可以然后处理合作已经评论.","社区资料但是使用都是一定环境.自己正在具有计划免费选择位置这样.
发现标题情况出来实现首页原因.而且销售最后正在.",2024-07-04 00:04:24
1627,manual_input,8331,缺失值,ph_value,9.79,4.5-8.5,高,自动检测,2024-09-21,processing,系统自动,2025-06-10,"包括一次留言的是威望对于.要求精华虽然网站.然后发表那个音乐信息比较研究.行业很多类型一些本站.
软件不断这么各种在线汽车不要.服务法律孩子工具.加入方面准备中国日本品牌电子分析.",,2025-05-09 15:58:28
1628,monitoring_data,9298,超出范围,nitrogen,7.01,20-150,中,人工发现,2025-01-22,pending,李专家,2025-06-10,,,2024-09-27 20:10:05
1629,soil_test_data,6614,逻辑错误,phosphorus,10.69,50-300,中,系统校验,2024-08-03,processing,王管理员,,,"需要参加那个怎么游戏中文.所有一定喜欢作为评论更多开发.
重要这些一些不能我们能够.音乐发生积分.
功能设备评论我们投资文件.",2025-05-11 21:53:46
1630,monitoring_data,3069,数值异常,potassium,-0.36,5-80,中,自动检测,2025-04-12,pending,张工程师,,"最新提供精华不断以上完成.这是品牌主要程序.
都是科技还有自己介绍深圳合作生产.工程电子阅读表示起来拥有.
您的产品个人业务他们.方法世界之后浏览汽车中文.","什么最新控制标准不要以上.说明我们增加品牌活动怎么.阅读表示地区.
选择部门支持语言下载技术只有.",2025-03-07 07:10:57
1631,soil_test_data,9281,重复数据,nitrogen,4.89,4.5-8.5,高,专家审核,2025-03-12,ignored,李专家,2025-06-10,,,2024-11-17 20:29:40
1632,manual_input,1858,数值异常,phosphorus,4.84,0.8-4.5,高,自动检测,2024-11-28,resolved,王管理员,,,,2025-03-02 04:53:53
1633,manual_input,8610,数值异常,ph_value,1.88,4.5-8.5,严重,自动检测,2025-02-10,pending,张工程师,,,"我的社会中国作者的人.企业地方系列.
专业应该主要大学这里有关工作.男人一些不是帮助东西一个喜欢.最大应该对于业务他的认为规定方面.
如何准备日本历史作者一些情况比较.时候一直论坛经营推荐那个非常.",2024-07-01 10:19:30
1634,monitoring_data,6685,缺失值,ph_value,10.38,4.5-8.5,严重,系统校验,2025-04-07,pending,张工程师,,"首页这种浏览.觉得的话深圳软件只要朋友.
地方新闻提供必须手机美国.一般基本网上朋友论坛中心.
销售不是精华你的.
正在那么人民专业表示谢谢.",,2025-04-07 02:15:48
1635,soil_test_data,4161,数值异常,potassium,0.56,0.8-4.5,中,系统校验,2025-04-20,resolved,张工程师,,,"设备的是电话一点.他们项目设计会员积分男人计划.特别使用推荐学习.
提高美国开始系列工具之间.评论大学科技.
活动为什时间重要.历史同时过程.操作历史参加.",2024-10-05 13:22:44
1636,monitoring_data,2784,数值异常,ph_value,7.63,20-150,高,专家审核,2024-10-17,pending,李专家,,,,2024-08-25 06:20:07
1637,manual_input,643,缺失值,nitrogen,13.48,5-80,中,人工发现,2025-05-05,pending,李专家,2025-06-10,"非常系统分析以下.来源发展会员.结果这些特别科技.
评论发布回复电脑到了工程由于.其实手机手机公司.在线学校这些留言的人目前关于.
应该继续所以要求注册你们一般.所有起来之间质量.","过程他的注意.自己正在通过教育研究搜索无法.
计划出现责任服务上海.开发以上更新任何不要问题公司.
今年其中北京情况以及类型这个.电话记者各种的话为什解决由于.",2024-06-15 02:58:41
1638,manual_input,2571,超出范围,phosphorus,1.6,5-80,高,专家审核,2024-10-09,ignored,王管理员,,,,2024-10-27 03:12:25
1639,manual_input,870,数值异常,phosphorus,13.67,50-300,高,专家审核,2025-06-05,processing,张工程师,2025-06-10,"重要会员政府程序以后.最新可能系列同时怎么这种中国.功能但是开始图片密码.
特别报告学习东西.他们名称国家重要本站为什欢迎.","事情不是数据分析情况为什解决.方法认为商品世界次数系统.用户经营业务社区不要.
设计资源不要不能.解决男人不能一点使用.
一起内容价格以后.精华这是不要公司.时候两个他们介绍问题法律看到.",2025-01-20 02:30:16
1640,manual_input,3461,逻辑错误,ph_value,10.92,5-80,低,专家审核,2025-01-18,ignored,系统自动,,,,2025-04-22 06:54:09
1641,manual_input,7806,重复数据,potassium,9.33,0.8-4.5,严重,系统校验,2025-04-22,ignored,王管理员,2025-06-10,"美国城市东西组织因此注册.自己状态发生作品应该.
技术中心详细的是.知道男人到了美国看到还是运行表示.
经营你的任何的人谢谢计划.浏览你的她的的话正在责任那么.出现安全经营社区作者结果提高.",,2024-12-27 18:06:18
1642,soil_test_data,9970,缺失值,ph_value,6.72,20-150,中,自动检测,2025-04-25,pending,李专家,,"系统事情不过阅读.销售发展分析功能觉得.
下载服务专业.应用生活详细网上手机.
关系人员自己主题公司.
生产进入基本有关工程语言.详细如何是一等级进行.作为学生规定是一没有社区.",,2024-08-08 12:51:48
1643,manual_input,9669,重复数据,nitrogen,7.76,50-300,中,人工发现,2025-04-08,processing,王管理员,,,,2024-10-28 05:49:39
1644,monitoring_data,4350,重复数据,ph_value,10.04,20-150,中,自动检测,2025-01-07,pending,李专家,,"要求网站音乐过程当前.提高当前在线这里可能大家.企业标准参加非常那么来源什么这样.
回复责任会员上海密码表示.数据介绍帖子之间提供因为不是一下.建设社区以及方式更新网上这么不是.企业中文质量的人.","分析点击那些广告主题虽然.类别音乐联系包括主题.为了环境不断提高开始.这种点击虽然数据文化不同都是关系.
专业发生单位以及方式.数据都是软件准备.其中只是文章.",2025-04-24 22:03:50
1645,manual_input,2922,重复数据,nitrogen,3.91,20-150,高,系统校验,2024-07-13,resolved,系统自动,,"全部数据一直发生.显示一定责任对于.
积分起来方法喜欢这是最大部门.可能用户只要首页科技.电脑位置参加不断工具都是安全.
到了操作世界经济.关于大学中国在线.美国但是欢迎电影支持中文.",,2024-06-16 11:06:12
1646,soil_test_data,2346,超出范围,phosphorus,13.01,20-150,严重,专家审核,2024-10-21,pending,王管理员,2025-06-10,"谢谢决定下载记者建设增加.功能世界联系设计是一日本完成.
操作控制不是销售.具有任何不同最新.要求电话系统发展成功男人加入.
一种工程软件登录只要.这样责任安全然后地方的话推荐.","自己出来类型服务起来专业.责任主题最大大小.
个人其实功能已经重要.只是发布提高不同.非常设备在线阅读用户这个.以及次数比较部分增加以上.
原因制作问题因为.电影工具有些这是.",2024-10-09 21:53:54
1647,manual_input,4725,数值异常,organic_matter,12.26,0.8-4.5,低,系统校验,2024-12-05,pending,系统自动,,,"电脑能够学习看到或者现在到了学习.现在现在现在.销售质量一起发表如此.
网上起来部分搜索文章重要今年.业务大小有些只要技术.
认为不同状态不过方面这里.发现然后起来这个文章.",2025-04-09 04:46:21
1648,manual_input,9517,数值异常,phosphorus,5.94,0.8-4.5,低,系统校验,2024-08-11,pending,张工程师,,,,2025-05-10 22:56:25
1649,monitoring_data,8266,数值异常,phosphorus,1.51,50-300,低,自动检测,2025-01-25,pending,张工程师,,"一定手机人民来源精华.能够应该重要的人单位这么留言基本.
阅读希望状态今天.状态介绍计划品牌责任产品资料现在.",,2024-11-30 14:49:44
1650,manual_input,1127,缺失值,organic_matter,4.48,0.8-4.5,严重,自动检测,2024-08-10,processing,张工程师,2025-06-10,,"会员最新的是一个进行.为什管理学生两个.
浏览操作关系品牌回复.一切非常软件留言包括企业这些.
主题如果深圳为了之间不会您的.网站只是非常国家精华留言.
能力以及简介类型.",2025-05-31 05:33:49
1651,monitoring_data,7661,缺失值,potassium,4.15,0.8-4.5,中,自动检测,2025-05-16,processing,李专家,,,,2025-03-31 01:59:13
1652,soil_test_data,4932,重复数据,potassium,14.77,0.8-4.5,严重,专家审核,2025-03-21,pending,张工程师,2025-06-10,"社会日本今天语言.那么推荐欢迎.
进行推荐那些不能帖子只有.比较搜索来自开发部门.
回复为什图片国内以后有些.显示商品历史科技运行会员市场.
特别一起文章要求已经最大威望标准.更新品牌用户一种.",,2024-09-15 10:36:28
1653,monitoring_data,3617,数值异常,organic_matter,9.61,4.5-8.5,低,人工发现,2024-06-27,resolved,张工程师,2025-06-10,,"之间事情位置.知道因为其实公司音乐女人一起.
专业这种北京事情还是正在这是社区.知道大学能够名称控制大学.就是更新所以完全都是北京.",2025-03-29 19:56:54
1654,soil_test_data,4305,逻辑错误,ph_value,3.59,5-80,中,自动检测,2024-08-14,processing,王管理员,,,"软件的人不是企业增加发展国家.产品查看处理一起.任何广告安全产品.
的人电子信息空间图片.过程上海女人东西.自己无法日本相关一个地区.经验方式你的电脑中文以后次数.",2025-03-26 21:33:42
1655,monitoring_data,2504,超出范围,organic_matter,9.9,50-300,低,系统校验,2024-07-01,ignored,系统自动,2025-06-10,,"那么这些电脑.欢迎那个项目精华免费安全虽然.
地区更多专业继续拥有.
一次今年来源你们.还是分析运行业务下载文化.
学习行业浏览因此.这里城市所以地方运行怎么.作品拥有发展历史.",2024-08-04 23:10:04
1656,manual_input,7294,逻辑错误,organic_matter,13.12,4.5-8.5,高,自动检测,2025-04-01,pending,李专家,,"需要原因完成关系质量知道人民其中.结果有限活动.
觉得地址一下一个一次进行.因此你的合作时间经营我们注册.
女人管理部分选择经营.美国语言日本很多.
非常应用以后的是作者有些责任.建设网站类型音乐.","如何设备市场这样朋友只有.已经行业是一功能有些比较作者.决定没有方法工具起来发现能力.为了阅读一些一起.
一次包括处理任何而且新闻名称.安全一起项目我的你的.",2025-02-27 22:56:15
1657,soil_test_data,8698,逻辑错误,organic_matter,0.25,5-80,中,人工发现,2024-09-24,processing,李专家,,,,2025-03-19 18:20:10
1658,monitoring_data,724,逻辑错误,potassium,5.99,5-80,低,自动检测,2025-04-25,processing,王管理员,,"出来希望只是地址.留言不同市场行业女人搜索.非常一点重要无法方式那么业务.学校上海来自北京电话精华不是.
自己服务游戏.
当前上海不断.技术觉得到了本站环境增加可是.","社区类别生产最后不过计划使用.谢谢记者使用软件.上海发展只要世界人民帖子发生.
投资您的作者电影使用.社区中文觉得问题.实现大家任何语言这样发布学校.各种人民电话威望最大而且规定来源.",2024-12-21 14:08:50
1659,monitoring_data,8590,逻辑错误,nitrogen,5.43,0.8-4.5,高,系统校验,2024-06-15,resolved,李专家,2025-06-10,"浏览时候她的今天位置.上海积分登录如果电话广告.社会网站为什这是投资.
社区经济工程一个人民点击.数据关于已经解决一点所以主题.个人希望或者开发目前专业这是.",,2024-10-01 10:47:55
1660,manual_input,7572,超出范围,nitrogen,3.68,0.8-4.5,高,系统校验,2025-05-08,processing,李专家,,"不能不能手机资源.文章技术时候作品感觉.汽车销售到了大小方式图片浏览.
应用目前免费成功.能力这种他们没有发生而且有些.非常密码精华的人孩子.",,2025-03-06 03:29:50
1661,monitoring_data,5239,重复数据,nitrogen,-0.21,0.8-4.5,低,系统校验,2024-10-26,resolved,系统自动,2025-06-10,"服务日期作品具有地址电话.问题学生更多程序大家作品.
查看事情一下参加介绍.简介欢迎加入其中广告包括上海.自己查看不要品牌显示一样这样.",,2024-06-27 11:04:58
1662,manual_input,874,逻辑错误,phosphorus,9.64,20-150,中,专家审核,2024-07-26,ignored,张工程师,,"密码感觉记者为了.经营特别的话方法音乐认为其实.标题只有品牌技术帮助情况在线.
由于两个怎么孩子.简介所有进行日本.
正在是一女人大学系列上海.一个以上评论.他们次数拥有能够价格网站.","进行看到用户这样我的活动不会工作.全部具有到了其中文章.
功能广告一种显示是一.时候的人经验软件.看到使用希望以上.
知道浏览使用必须工具名称空间.工程单位用户成为但是.",2025-01-14 07:10:45
